English	Yoruba
"So I asked him, ""Well, which international shares do I have?"	"Mo beere fun un pe, ""O daa, ifowopamó orilè-ede wo ni mo ni?"
In 2019, 74.16 percent of the candidates passed the first part of YKS, and only 39.4 percent succeeded in the second part of the exam.	Ni 2019, ida méfa ninu awon akónimòógba naa gba ami-èye akókó ninu idije YKS, ida keji ninu awon akónimòógba naa lo gba ami-èye akókó ninu idije naa.
He added that despite the fact that the partial lockdown in the State necessitated by the Coronavirus has prevented many citizens from providing for their families as they used to.	O tun fi kun un pe bo tiè jé pe ijoba ipinlè naa ti n boju to arun COVID-19 ti selè ni ipinlè naa, o ti jé ki òpò awon omo ilè o le pese fun awon idile won bi wón se n lo o.
It is a statement made by the current front-runner for the Republican nomination for US President, Donald Trump.	Òrò yii ni òkan lara awon agbabóòlu to n boju to ijoba orilè-ede US, Donald Trump.
In a bid to contain the spread of the novel coronavirus also known as COVID-19, the Nigerian President, Muhammadu Buhari has ordered the total lockdown of Lagos State, Ogun State and the Federal Capital Territory.	Nigba ti aare orilè ede Naijiria Muhammadu Buhari n gbiyanju lati da arun COVID-19 ti a n pe ni COVID-19 silè, aare orilè ede Naijiria, Muhammadu Buhari ti pe ki gbogbo ipinlè Eko, Ogun ati ipinlè Ogun lorilè ede Naiji
And we're going to need a healthy dose of societal resilience.	A o si ni lati nilo idagbasoke to lagbara.
That means that, if compelled by a court, Twitter can link your account to you via your phone number.	Eyi tumò si pe, bi ile ejó ba da ejó, Twitter le fi idanimò re silè lori èro-ibanisòrò re.
Your husband and I see quite often.	Mo n ri oko è lópòlopò.
The two Cape Verdean mobile telecommunications operators, CV Móvel and Unitel T+, announced today a joint campaign that will make available a free package of 2,000 MB of internet to encourage citizens to stay at home, as a form of prevention of COVID-19.	Awon agbabóòlu ilè Cape Verdean, CV Movel ati Unitel T+ ti kede isé kan ti yoo mu ki awon omo ilè mejeeji gbe lori èro-ibanisòrò lori èro-ibanisòrò lori èro-ibanisòrò lori èro-iban
BG: It's already breaking down.	BG: O ti ja.
The divorce suit was well on the way, she'd almost finished packing her things.	Èsun iwa òdaran ti wón fi kan òrò òdaran naa, o kere tan o ti pa awon nnkan rè silè.
"""Whether you are ..."""	"""Bo o jé pe e wa..."""
Recounting the trauma of years past	Ranti ohun to selè lópò odun séyin
Now, the Britain boxer, Antony Joshua is having a meeting on which field to practice before competiting with the New York boxer, Jarrell Miller in a combat for the world cup.	Ni bayii, akónimòógba agba ikò agbabóòlu Britain, Antony Joshua ti n kopa ninu idije bóòlu agbaaye, ki o to koju ikò agbabóòlu New York, Jarrell Miller ninu ifigagbaga fun idije bóòlu agbaaye.
Because we have no other artists who have embraced our culture this way for many years.	nitori a o ni awon arakunrin mii ti wón ti n gbe èsin wa silè fun òpò odun.
Emiliano Sala an Argentine, who is twenty eight (28) years old was with a pilot in a air plane that got missing yesterday Monday.	Emiliano Sala to jé omo orilè-ede Argentina, to jé omo odun mejidinlógbòn (28), o wa pèlu okò oju omi ninu okò oju irin ti wón gbe lójó Aje (Monday).
--- COVID-19 lockdown: Nigeria Armed Forces denounces misleading viral videos	--- Awon olópaa orilè-ede Naijiria n gbe awon aworan ti wón n gbe lorilè-ede Naijiria.
The Britain Prime Minister has shown his happiness when speaking with news men at the airport in Lagos, that he is happy to come to Nigeria especially to Lagos to see how companies are successful.	Minisita orilè ede Gèési ti fi han pe inu rè dun lati wa si orilè ede Naijiria paapaa julo lati wa si orilè ede Naijiria lati ri bi awon ileesé se n sisé.
"You will soon go away!' she shouted, ""your job here is almost done, you don't seem to know."	"O maa jade!' O ni, ""Isé re ti pari, o o daju pe o mò."
Why civilians suffer more once a war is over	Idi ti awon omo ilè naa fi n jèbi igba ti ogun ba pari
"Article 13 of the Universal Declaration of Human Rights declares that ""Everyone has the right to leave any country, including his own, and to return to his country."""	"Apejo kerin ninu Ile Ejó Ètó Omoniyan ti Ilè Yuroopu so pe ""Eni kòòkan lo ni ètó lati kuro ni orilè-ede kankan, titi kan orilè-ede rè, ki o si pada si orilè-ede rè."""
This is when energy becomes a burden.	Eyi ni nigba ti ina ba di eru.
Still in very good condition!	Sibè nnkan ti o dara gan-an!
He said that while Africa had a deep pool of talent, it lacked the infrastructure and capacity to commercialize its creative talent and reap the vast fortunes lying in wait, according to Afreximbank.	Afreximbank so pe bo tiè jé pe ilè Adulawò ni òpòlopò ohun-elo, o ni awon ohun-elo ati ohun-elo ti wón nilo lati gbe ohun-elo rè silè, o si nilo awon ohun-elo ti wón nilo lati gbe 
Zenabu, very much, longed for somebody to relate her experience to - a trusted person, one who would understand and pity her.	Zenabu n reti enikan lati so iriri rè si - eni ti o gbékè le, eni ti o mò ó, ti o si fi okan rè silè.
It's an impossible choice, and nearly every month, seven million people choose between medicine and energy.	Ipinnu o se kedere, nigba ti nnkan bi miliònu méwaa eeyan lo n yan alaafia ati okun.
Through the dreams, he received explicit instructions from Allah to ultimately create underground wedding chapel caves.	Nigba ti o n ronu, o gba awon ilana ti Olórun fun un pe ki wón gbe awon ibi ti wón n gbe awon eeyan silè.
U.S. President Donald Trump on Tuesday nominated a retired Army general to be the country's ambassador to Saudi Arabia, as Washington faces pressure to respond to the killing of journalist Jamal Khashoggi inside the Saudi consulate in Istanbul.	Aare orilè-ede Amérika, Donald Trump ni aare orilè-ede Amérika ti o ti di aare orilè-ede Saudi Arabia, gégé bi orilè-ede Saudi Arabia se n fowósowósowósowósowósowósowósowósowóso
Note: Circumvention tools that promise privacy or security are not always private or secure.	Atamatase: Awon irinsé ti o ni aabo tabi aabo ki i se ohun ti o ni aabo tabi aabo.
#NAME?	#NAME?
6. Exactly two weeks ago, there were 323 confirmed cases in 20 States and the Federal Capital Territory.	Nnkan bi òsè meji séyin, ejó ogórun-un méta ati métalelógórin (323) ni wón fi kan lorilè-ede Amérika ati ipinlè Federal Capital Territory.
Tor is open-source software designed to give you anonymity on the web.	Tor jé èro-alatagba ti a se lati fun o ni aabo lori ayelujara.
--- We have 60-days fuel sufficiency - NNPC	--- A ni ojó ogórun-un (70) odun ti a fi n gbe eegun. - NNPC
Mama stood for a while, nodded in reply to Labake's greetings and then leaned against the wall facing Labake's room, muttering to herself, several times, the short incantatory sentence she'd been asked to recite on first seeing Labake.	Mama sòrò fun igba kan, o gbe òrò Labake silè, o si n fi araa rè sòrò, òpò igba ni wón ti beere fun un pe ki oun kókó gbe ejó naa.
They tell me all these things madam. And you believe them, Zenabu?	Wón so gbogbo nnkan wònyi fun mi, e si gbó won, Zenabu?
With the 100 metres title now in the bag, Ta Lou will try to consolidate on her global ranking by putting up stronger showings on the IAAF Diamond league circuit later in the year.	Pèlu ife-èye igba o le ogórun-un (100) metresi ti o wa ninu èwòn naa, Ta Lou yoo gbiyanju lati kopa ninu idije IAAF Diamond league to n bò lódun yii.
We tend to believe and to share information that's negative and novel.	A n gba gbó, a si n so awon nnkan ti o se kedere ati ti o se kedere.
Iran has decided to fulfill her promise in a way to support the reformation in Syria through the provision of budget, an established politics and the support for the soldiers.	Iran ti pinnu lati se ileri rè ni òna lati ran awon osisé òhun lówó lorilè-ede Siria nipasè eto isuna, ijoba ati iranwó fun awon osisé ologun.
Character is always remarkable (or good) in the opinion of its owner.	Awon eeyan n so ohun to daa (ti o daadaa) ni okan won.
The LMA allowed girls as young as 14 to get married with consent from a court and age 15 with the consent of the parents whereas 18 years was the minimum age for a male.	Ile ejó LMA fun awon omobinrin gégé bi odun mérindinla (14) lati se iyawo pèlu iforukosilè lati ile ejó ati odun marundinlaaadórin (15) pèlu iforukosilè awon obi, bi o tilè jé pe odun mejidinlogun (18) ni o kere
Thank you for the other day madam	E dupé fun ojó mii arabinrin
But the key point is, all of the carbon dioxide generated, both from the fuel cell and from the lime kiln, is pure, and that's really important, because it means you can either use that carbon dioxide or you can store it away deep underground at low cost.	Sugbón òkan-o-jòkan ni pe, gbogbo awon nnkan ti a n se ninu èka èro-airidimu ati lati èka èka èka èka èka, tootó, o si ye ki o lo èda carbon dioxide tabi ki 
The meeting will be on the how to establish the Nigeria and Britain relationship.	Apejo naa yoo waye lori bi wón se maa se ibasepò lorilè-ede Naijiria ati Britain.
After 27 years of excessive heat and harsh chemicals, my hair was beginning to show extreme signs of wear and tear.	Léyin odun mókandinlógbòn (27) ti ina ati awon nnkan to lagbara, irun mi bèrè si bèrè si n fi han pe oun n gbe ati pe oun n gbe.
--- COVID-19: Nigerian President orders closure of air, land borders	--- Aare orilè ede Naijiria so pe ki awon okò okò okò okò okò okò okò, okò okò okò.
And to compound the impact of the health disparities, there's significant economic devastation, where one in four of our families in Harlem report food insecurity, and 57 percent report a loss of income or a loss of their job.	Lati fi kun ipa ti arun arun naa n kó lori, òpòlopò ninu awon idile mérin to wa ni Harlem fi n so nipa ounje, ida méfa ninu awon idile wa to wa ni Harlem royin pe o ni owo tabi isé won.
#NAME?	#NAME?
Labake was ushered in and in a minute, found herself face to face with the man who would help her put asunder what God has joined together - Lawyer Mustafa's partner.	Léyin igba kan, wón mu Labake silè, o si ri ara rè loju pèlu arakunrin to maa ran an lówó lati fi awon ohun ti Olórun ti darapò mó - òkan lara awon arakunrin Mustafa.
Any form of government criticism is a crime	Ohun ti ijoba n se ni iwa òdaran
Labake stood breathing heavily on Mama.	Labake sòrò lori mama rè.
Samson Tijani emerged as the Most Valuable Player, while Olakunle Olusegun was top scorer with four goals.	Samson Tijani dara pò mó ikò agbabóòlu Super Eagles, béè si ni Olakunle Olusegun jé akónimòógba ikò agbabóòlu mérin.
Hum. Not quite. But one time I saw him walk past here. People say the man's head has turned now. I don't know	Hum. Ki i se béè. Sugbón igba kan ti mo ri i pe o n ranti nibè. Awon eeyan ni oruko è ti di òna yii. Mi o mo
The Nigerian government says it will continue to focus on the provision of critical infrastructure of the present administration across the country.	Ijoba orilè ede Naijiria ni oun yoo maa sisé lori awon ohun amayederun ti ijoba orilè ede Naijiria n se lorilè ede Naijiria.
Last year, you may remember, Ebola hit the West African country of Liberia.	Lódun to koja, o le ranti pe Ebola ja ni orilè-ede West Africa, iyen Liberia.
Everything pointed to the fact that he would smile.	Gbogbo nnkan lo so pe oun maa yò.
The World Food Programme (WFP) Representative in Nigeria, Myrta Kaulard, applauded the gesture saying it would go a long way in sustaining the momentum of WFP's response in Nigeria.	Aare ajo Agbaye (WFP) to wa ni orilè-ede Naijiria, Myrta Kaular, gboriyin fun ohun ti wón se lorilè-ede Naijiria, eyi ti wón se lorilè-ede Naijiria.
Now a dummy hive is simply a piece of plywood which we cut into squares, paint yellow and hang in between the hives.	Ni bayii, ewe nla ni a n gbe, a n gbe eegun silè, a n gbe eegun silè laaarin iyawo.
Among those who called or sent letters are: former President, General Ibrahim Babangida; Governors of Rivers, Nyesom Wike, Enugu, Ifeanyi Ugwuanyi, Yobe, Mai Mala Buni, Taraba, Darius Dickson Ishaku and the President's classmates who enrolled in 1953 into the Katsina Middle School, through their leader Sen. Abba Ali.	Lara awon ti wón pe tabi ki wón ran e léta ni: Aare ati aare rè, Ibrahim Babangida; Gomina Rivers, Nyesom Wike, Enugu, Ifeanyi Ugwuanyi, Yobe, Mai Mala Buni, Taraba, Darius Dickson Ishaku ati awon akékòó
A tick fastens on a fox's mouth and a chicken is asked to peck it off; the chicken, though, knows that it itself is food for a fox.	Adie n gbe adie, a n gbe e; adie mò pe oun ni ounje fun adie.
